食堂,楼层,窗口,餐品,场景状态,形态偏好,口味感受,忌口,预算,备注,
汇美食代,一楼,土耳其旋转烤肉,土耳其烤肉配米饭,不限制,米饭,鲜香咸嫩,/,25 元,/,
汇美食代,一楼,土耳其旋转烤肉,鱼香炒饭配土耳其烤肉,不限制,米饭,鱼香咸鲜,/,26 元,/,
汇美食代,一楼,土耳其旋转烤肉,咖喱炒饭配土耳其烤肉,不限制,米饭,咖喱咸香,/,26 元,/,
汇美食代,一楼,土耳其旋转烤肉,螺旋意面配土耳其烤肉（鱼香汁）,不限制,面食,鱼香咸鲜,/,26 元,/,
汇美食代,一楼,土耳其旋转烤肉,螺旋意面配土耳其烤肉（黑椒汁）,不限制,面食,黑椒咸香,/,26 元,/,
汇美食代,一楼,土耳其旋转烤肉,土耳其烤肉配抓饼两个,不限制,饼类,鲜香酥脆,/,28 元,/,
汇美食代,一楼,土耳其旋转烤肉,土耳其烤肉,不限制,小吃,鲜香咸嫩,/,16 元,/,
汇美食代,一楼,土耳其旋转烤肉,印度薄饼,快点吃,饼类,清淡酥脆,/,6 元,/,
汇美食代,一楼,土耳其旋转烤肉,鸡蛋薄饼,快点吃,饼类,咸香软嫩,/,8 元,/,
惠园餐厅,一楼,云南特色米线饵丝,傣味酸汤猪脚米线,不限制,米线,酸汤鲜香,/,18 元,/,
惠园餐厅,一楼,云南特色米线饵丝,特色香辣肥牛米线,不限制,米线,香辣浓郁,/,18 元,/,
惠园餐厅,一楼,云南特色米线饵丝,招牌酸菜肉米线,不限制,米线,酸香咸鲜,/,16 元,/,
惠园餐厅,一楼,惠灶云南小吃,特色纯汤牛肉面,不限制,面食,清汤鲜香,/,12 元,/,
惠园餐厅,一楼,惠灶云南小吃,新疆大盘鸡拌面,不限制,面食,香辣浓郁,/,15 元,/,
惠园餐厅,一楼,惠灶云南小吃,新疆大盘鸡拌饭,不限制,米饭,香辣浓郁,/,15 元,/,
惠园餐厅,一楼,惠灶云南小吃,新疆辣皮子拌面,不限制,面食,香辣咸香,/,18 元,/,
惠园餐厅,一楼,惠灶云南小吃,招牌小炒肉拌面,不限制,面食,酱香咸鲜,/,18 元,/,
惠园餐厅,一楼,惠灶云南小吃,招牌小炒肉拌饭,不限制,米饭,酱香咸鲜,/,18 元,/,
惠园餐厅,一楼,惠灶云南小吃,招牌小炒黄牛肉拌面,不限制,面食,酱香浓郁,/,20 元,/,
惠园餐厅,一楼,惠灶云南小吃,招牌小炒黄牛肉拌饭,不限制,米饭,酱香浓郁,/,20 元,/,
惠园餐厅,一楼,惠灶云南小吃,魔芋辣子鸡砂锅,不限制,砂锅,香辣鲜爽,/,16 元,/,
惠园餐厅,一楼,惠灶云南小吃,番茄肥牛砂锅,不限制,砂锅,番茄鲜香,/,18 元,/,
惠园餐厅,一楼,惠灶云南小吃,香辣牛杂砂锅,不限制,砂锅,香辣浓郁,/,18 元,/,
惠园餐厅,一楼,一碗砂锅香,金汤酥肉砂锅,不限制,砂锅,酸汤酥脆,/,16 元,/,
惠园餐厅,一楼,一碗砂锅香,酸菜红烧肉砂锅,不限制,砂锅,酸香酱香,/,16 元,/,
惠园餐厅,一楼,一碗砂锅香,牛肉烧豆腐砂锅,不限制,砂锅,酱香豆香,/,18 元,/,
惠园餐厅,一楼,一碗砂锅香,曲靖蒸饵丝,不限制,饵丝,清淡鲜香,/,15 元,/,
惠园餐厅,一楼,一碗砂锅香,老昆明豆花米线,不限制,米线,豆香鲜爽,/,15 元,/,
惠园餐厅,一楼,一碗砂锅香,山珍菌鸡汤米线,不限制,米线,鲜香滋补,/,16 元,/,
惠园餐厅,一楼,面 / 米线档口,小炒肉拌面,不限制,面食,酱香咸鲜,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,小炒肉拌饭,不限制,米饭,酱香咸鲜,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,油泼臊子面,不限制,面食,香辣油香,/,16 元,/,
惠园餐厅,一楼,面 / 米线档口,油泼牛肉臊子面,不限制,面食,香辣浓郁,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,酸菜牛肉面,不限制,面食,酸香咸鲜,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,西红柿鸡蛋拌面,不限制,面食,酸甜咸鲜,/,12 元,/,
惠园餐厅,一楼,面 / 米线档口,剁椒猪肉拌面,不限制,面食,香辣咸鲜,/,16 元,/,
惠园餐厅,一楼,面 / 米线档口,老昆明豆花米线,不限制,米线,豆香鲜爽,/,15 元,/,
惠园餐厅,一楼,面 / 米线档口,香辣肥牛米线,不限制,米线,香辣浓郁,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,番茄肥牛米线,不限制,米线,番茄鲜香,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,招牌酸菜肉米线,不限制,米线,酸香咸鲜,/,18 元,/,
惠园餐厅,一楼,面 / 米线档口,牛肚牛杂米粉,不限制,米粉,鲜香浓郁,/,18 元,/,
惠园餐厅,一楼,三锅演绎,香辣牛杂煲,不限制,煲类,香辣浓郁,/,39 元,/,
惠园餐厅,一楼,三锅演绎,砂锅黄金勾豆角,不限制,砂锅,清香咸鲜,/,28 元,/,
惠园餐厅,一楼,三锅演绎,酸菜砂锅煨白肉,不限制,砂锅,酸香咸鲜,/,26 元,/,
惠园餐厅,一楼,三锅演绎,巴蜀砂锅肥肠,不限制,砂锅,酱香浓郁,/,49 元,/,
惠园餐厅,一楼,三锅演绎,砂锅羊杂,不限制,砂锅,鲜香浓郁,/,26 元,/,
惠园餐厅,一楼,三锅演绎,砂锅菌菇小酥肉,不限制,砂锅,鲜香酥脆,/,28 元,/,
惠园餐厅,一楼,惠园特色小炒,香煎臭鲈鱼,不限制,炒菜,鲜香浓郁,/,128 元,/,
惠园餐厅,一楼,惠园特色小炒,傣味香辣虾,不限制,炒菜,香辣鲜爽,/,68 元,/,
惠园餐厅,一楼,惠园特色小炒,小炒黄牛肉,不限制,炒菜,酱香香辣,/,48 元,/,
惠园餐厅,一楼,惠园特色小炒,农家小炒肉,不限制,炒菜,酱香咸鲜,/,39 元,/,
惠园餐厅,一楼,惠园特色小炒,砂锅菜花,不限制,砂锅,清淡鲜香,/,36 元,/,
惠园餐厅,一楼,惠园特色小炒,湘味炒鸡,不限制,炒菜,香辣浓郁,/,78 元,/,
惠园餐厅,一楼,惠园特色小炒,干锅土豆片,不限制,干锅,香辣酥脆,/,36 元,/,
惠园餐厅,一楼,惠园特色小炒,手撕包菜,不限制,炒菜,清淡鲜香,/,28 元,/,
惠园餐厅,一楼,惠园特色小炒,糖醋里脊,不限制,炒菜,酸甜酥脆,/,48 元,/,
惠园餐厅,一楼,惠园特色小炒,酸菜土鸡蛋,不限制,炒菜,酸香咸鲜,/,39 元,/,
惠园餐厅,一楼,惠园特色小炒,牛肉烧豆腐,不限制,炒菜,酱香豆香,/,18 元,/,
惠园餐厅,一楼,惠园特色小炒,牛肝菌炒饭,不限制,米饭,鲜香滋补,/,39 元,/,
惠园餐厅,一楼,惠园特色小炒,家常疙瘩汤,不限制,汤品,清淡鲜香,/,28 元,/,
惠园餐厅,一楼,港嘢茶餐厅,原味鸡蛋仔,不限制,小吃,香甜酥脆,/,10 元,/,
惠园餐厅,一楼,港嘢茶餐厅,芝士风味鸡蛋仔,不限制,小吃,芝士甜香,/,13 元,/,
惠园餐厅,一楼,港嘢茶餐厅,抹茶风味鸡蛋仔,不限制,小吃,抹茶甜香,/,13 元,/,
惠园餐厅,一楼,港嘢茶餐厅,咸蛋黄鸡蛋仔,不限制,小吃,咸香蛋黄味,/,13 元,/,
惠园餐厅,一楼,港嘢茶餐厅,奥利奥鸡蛋仔,不限制,小吃,甜香酥脆,/,13 元,/,
惠园餐厅,一楼,港嘢茶餐厅,葡式挞芯鸡蛋仔,不限制,小吃,香甜软嫩,/,16 元,/,
惠园餐厅,一楼,港嘢茶餐厅,咖喱鱼蛋,不限制,小吃,咖喱鲜香,/,6 元,/,
惠园餐厅,一楼,港嘢茶餐厅,车仔面,不限制,面食,咸香鲜爽,/,9 元,/,
惠园餐厅,一楼,港嘢茶餐厅,菠萝包,不限制,面包,甜香松软,/,9 元,/,
惠园餐厅,一楼,港嘢茶餐厅,鸡扒葱油捞面,不限制,面食,葱油咸香,/,14 元,/,
惠园餐厅,一楼,港嘢茶餐厅,鸡扒咖喱捞面,不限制,面食,咖喱咸香,/,14 元,/,
惠园餐厅,一楼,港嘢茶餐厅,鸡扒黑椒捞面,不限制,面食,黑椒咸香,/,14 元,/,
惠园餐厅,一楼,港嘢茶餐厅,猪扒葱油捞面,不限制,面食,葱油咸香,/,16 元,/,
惠园餐厅,一楼,港嘢茶餐厅,猪扒咖喱捞面,不限制,面食,咖喱咸香,/,16 元,/,
惠园餐厅,一楼,港嘢茶餐厅,猪扒黑椒捞面,不限制,面食,黑椒咸香,/,16 元,/,
惠园餐厅,一楼,港嘢茶餐厅,番茄肉酱焗通心粉,不限制,面食,番茄酱香,/,15 元,/,
惠园餐厅,一楼,港嘢茶餐厅,黑椒肉酱焗通心粉,不限制,面食,黑椒酱香,/,16 元,/,
惠园餐厅,一楼,港嘢茶餐厅,奶油培根焗通心粉,不限制,面食,奶香咸鲜,/,17 元,/,
惠园餐厅,一楼,港嘢茶餐厅,手打云吞,不限制,面食,鲜香软嫩,/,10 元,/,
惠园餐厅,一楼,港嘢茶餐厅,云吞面,不限制,面食,鲜香鲜爽,/,12 元,/,
惠园餐厅,一楼,港嘢茶餐厅,秘制咖喱捞云吞,不限制,面食,咖喱鲜香,/,14 元,/,
惠园餐厅,一楼,港嘢茶餐厅,土豆片,不限制,小吃,咸香酥脆,/,15 元,/,
惠园餐厅,一楼,港嘢茶餐厅,台湾烤肠,不限制,小吃,咸香浓郁,/,2 元,/,
惠园餐厅,一楼,港嘢茶餐厅,脆皮年糕,不限制,小吃,甜香软糯,/,2.5 元,/,
惠园餐厅,一楼,港嘢茶餐厅,薯饼,不限制,小吃,咸香酥脆,/,3.5 元,/,
惠园餐厅,一楼,港嘢茶餐厅,薯条,不限制,小吃,咸香酥脆,/,7 元,/,
惠园餐厅,一楼,港嘢茶餐厅,淀粉肠（1 根）,不限制,小吃,咸香软嫩,/,5 元,/,
惠园餐厅,一楼,港嘢茶餐厅,淀粉肠（2 根）,不限制,小吃,咸香软嫩,/,8 元,/,
惠园餐厅,一楼,港嘢茶餐厅,淀粉肠（3 根）,不限制,小吃,咸香软嫩,/,10 元,/,
惠园餐厅,一楼,港嘢茶餐厅,爆汁苕皮,不限制,小吃,鲜爽软糯,/,6.5 元,/,
惠园餐厅,一楼,港嘢茶餐厅,雪花鸡排,不限制,小吃,酥脆鲜香,/,6.5 元,/,
惠园餐厅,一楼,港嘢茶餐厅,薯塔,不限制,小吃,酥脆咸香,/,7 元,/,
惠园餐厅,一楼,港嘢茶餐厅,芝士热狗肠,不限制,小吃,芝士咸香,/,8 元,/,
惠园餐厅,一楼,港嘢茶餐厅,爆香酥皮手抓饼,不限制,饼类,酥脆咸香,/,7 元,/,
惠园餐厅,一楼,港嘢茶餐厅,黄金酥巢鸡蛋灌饼,不限制,饼类,鲜香软嫩,/,7 元,/,
惠园餐厅,一楼,港嘢茶餐厅,烤冷面,不限制,饼类,咸香鲜爽,/,8 元,/,
惠园餐厅,一楼,港嘢茶餐厅,爆炒方便面,不限制,面食,香辣咸鲜,/,11 元,/,
惠园餐厅,一楼,港嘢茶餐厅,奶黄包,不限制,点心,甜香软糯,/,5 元,/,
惠园餐厅,一楼,港嘢茶餐厅,鸡汤小馄饨,不限制,面食,鲜香清淡,/,10 元,/,
惠园餐厅,一楼,港嘢茶餐厅,酸辣粉,不限制,粉类,酸辣鲜爽,/,13 元,/,
